time_to_intercept,relative_closing_velocity,carrier_dist_home,nearest_ready_defender_dist,escort_dist,cooldown_remaining,carrier_progress_frac,pressure_trend,commitment_imbalance,mate_intervention_eta,intercept_margin,agents_forward,formation_spread,is_carrier_pressure_onset,score_diff,time_remaining_frac,pressure_step,score_stratum,tagged_within_H_response,captured_within_H_response,event_role,episode_key,episode_id,opponent,eval_seed,train_seed,policy,pressure_anchor_step,c3_contract_hash,checkpoint_sha256,checkpoint_path,map,ruleset,snapshot_restore
3.0300276,0.05108901113271713,0.19629887,0.15480112,0.07088466,0.0,0.80370116,-0.2892697,-2.0,0.47256437,2.5574632,0,0.0072084903,True,0.0,0.7666666666666666,56,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400007,3200001:OP6:9400007,OP6,9400007,3200001,3200001,56,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
8.312453,0.019595855847001076,0.71428835,0.16288964,0.25912374,0.0,0.28571165,1.7938453,2.0,1.7274915,6.584962,2,0.027386045,True,1.0,0.7041666666666666,71,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400007,3200001:OP6:9400007,OP6,9400007,3200001,3200001,71,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.9814953,0.06704133003950119,0.3561056,0.13284208,0.09925959,0.0,0.64389443,1.3592399,0.0,0.6617306,1.3197646,1,0.008797646,True,0.0,0.9125,21,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400008,3200001:OP6:9400008,OP6,9400008,3200001,3200001,21,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0379888117313385,0.74010473,0.0832585,0.17486022,5.05000114440918,0.25989527,3.552765,2.0,1.1657348,inf,2,0.023575306,True,1.0,0.7083333333333333,70,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400008,3200001:OP6:9400008,OP6,9400008,3200001,3200001,70,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.766564,0.014180534519255161,0.7174536,0.05341189,0.083649,3.5650014877319336,0.2825464,5.513501,2.0,0.55766,3.2089038,2,0.03971014,True,1.0,0.39583333333333337,145,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400008,3200001:OP6:9400008,OP6,9400008,3200001,3200001,145,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
23.670666,0.0034103025682270527,0.69741076,0.080724135,0.15683351,4.060001373291016,0.30258924,3.6704335,2.0,1.0455567,22.625109,2,0.048950672,True,1.0,0.2958333333333333,169,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400008,3200001:OP6:9400008,OP6,9400008,3200001,3200001,169,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
8.850349,0.019475972279906273,0.0889914,0.25662917,0.11064494,0.0,0.9110086,0.1542763,-2.0,0.7376329,8.112717,0,0.014177084,True,1.0,0.24583333333333335,181,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400008,3200001:OP6:9400008,OP6,9400008,3200001,3200001,181,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.080427,0.09086006134748459,0.34368497,0.24503028,0.11984948,0.0,0.656315,2.0751293,-2.0,0.7989965,0.28143054,0,0.013567162,True,0.0,0.9125,21,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400009,3200001:OP6:9400009,OP6,9400009,3200001,3200001,21,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.2392048,0.10549046099185944,0.25237897,0.13072428,0.07674978,0.0,0.74762106,1.1182649,-2.0,0.51166517,0.7275396,0,0.04267945,True,0.0,0.7916666666666666,50,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400009,3200001:OP6:9400009,OP6,9400009,3200001,3200001,50,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.0004500966751947999,0.70813406,0.100536905,0.33954126,6.535000801086426,0.29186594,2.9545815,0.0,2.2636082,inf,1,0.10153141,True,0.0,0.625,90,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400009,3200001:OP6:9400009,OP6,9400009,3200001,3200001,90,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.429661,0.01125484611839056,0.7271997,0.04985515,0.076890044,0.0,0.27280033,5.899108,2.0,0.51260024,3.9170606,2,0.06489029,True,0.0,0.9416666666666667,14,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400010,3200001:OP6:9400010,OP6,9400010,3200001,3200001,14,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.6545405,0.050598036497831345,0.32741478,0.13431454,0.057526957,0.0,0.67258525,0.64629173,-2.0,0.38351303,2.2710276,0,0.025797462,True,0.0,0.9083333333333333,22,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400010,3200001:OP6:9400010,OP6,9400010,3200001,3200001,22,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
19.135643,0.008826514706015587,0.70070887,0.16890104,0.2824149,0.0,0.29929113,1.7656943,2.0,1.882766,17.252876,2,0.27004164,True,0.0,0.7583333333333333,58,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400010,3200001:OP6:9400010,OP6,9400010,3200001,3200001,58,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.568024,0.03589964658021927,0.39926332,0.1280908,0.120011166,0.0,0.6007367,1.3715231,0.0,0.8000744,2.7679496,1,0.0028770925,True,-1.0,0.625,90,trailing,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400010,3200001:OP6:9400010,OP6,9400010,3200001,3200001,90,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.5768739,0.10817559063434601,0.4593629,0.17057927,0.14255649,0.0,0.54063714,1.090035,0.0,0.9503766,0.6264973,1,0.045836926,True,0.0,0.9166666666666666,20,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400011,3200001:OP6:9400011,OP6,9400011,3200001,3200001,20,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.543033,0.03982703015208244,0.6024328,0.31078878,0.07937413,0.0,0.3975672,2.0833578,2.0,0.5291608,2.0138721,2,0.058150817,True,0.0,0.7583333333333333,58,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400011,3200001:OP6:9400011,OP6,9400011,3200001,3200001,58,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.0598035,0.08500929921865463,0.38055643,0.17510246,0.09922229,0.0,0.61944354,0.9547514,0.0,0.6614819,1.3983216,1,0.01146183,True,-1.0,0.6333333333333333,88,trailing,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400011,3200001:OP6:9400011,OP6,9400011,3200001,3200001,88,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
7.299502,0.00686305295675993,0.7182759,0.05009687,0.5794523,5.05000114440918,0.2817241,5.8712015,0.0,3.863015,3.436487,1,0.056471445,True,0.0,0.9291666666666667,17,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,17,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.2944293,0.010961132124066353,0.71626234,nan,0.5542318,4.060001373291016,0.28373766,6.1909103,0.0,3.6948786,0.5995507,1,0.013189745,True,0.0,0.8833333333333333,28,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,28,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.2585436,0.10529455542564392,0.62939584,0.13251778,0.23766048,0.10000181198120117,0.37060416,1.629182,0.0,1.5844032,-0.32585955,1,0.06311035,True,0.0,0.7875,51,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,51,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
43.246662,0.004031145945191383,0.16065554,0.37307638,0.12318184,0.0,0.83934444,0.03745004,-2.0,0.82121223,42.42545,0,0.123159744,True,0.0,0.75,60,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,60,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.0544186,0.05218835547566414,0.6176398,0.15940508,0.083410695,0.0,0.38236022,1.0980234,2.0,0.5560713,2.4983473,2,0.073117875,True,0.0,0.5791666666666666,101,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,101,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.9096518,0.032375361770391464,0.18203971,0.15895176,0.27939135,0.0,0.81796026,0.48613027,0.0,1.8626089,3.0470428,1,0.09864211,True,0.0,0.5458333333333334,109,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400012,3200001:OP6:9400012,OP6,9400012,3200001,3200001,109,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
inf,-0.07224740087985992,0.72243917,0.614784,0.048976995,0.0,0.27756083,2.9964566,2.0,0.3265133,inf,2,0.038596727,True,0.0,0.925,18,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400013,3200001:OP6:9400013,OP6,9400013,3200001,3200001,18,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
0.68643105,0.10599010437726974,0.48742914,0.41080722,0.071308784,0.0,0.51257086,3.1104732,2.0,0.47539186,0.21103919,2,0.033302356,True,0.0,0.7625,57,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400013,3200001:OP6:9400013,OP6,9400013,3200001,3200001,57,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
3.2390804,0.055287495255470276,0.16072908,0.17908065,0.31595212,0.0,0.83927095,0.09844771,0.0,2.1063473,1.1327331,1,0.07271142,True,0.0,0.7375,63,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400013,3200001:OP6:9400013,OP6,9400013,3200001,3200001,63,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
4.6903677,0.0197904035449028,0.721789,0.09282427,0.32116023,0.0,0.278211,3.1084018,2.0,2.141068,2.5492997,2,0.040228225,True,1.0,0.6875,75,leading,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400013,3200001:OP6:9400013,OP6,9400013,3200001,3200001,75,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
1.839299,0.07020063698291779,0.33251342,0.27892572,0.17770644,0.0,0.66748655,1.4051425,-2.0,1.1847095,0.6545894,0,0.11219387,True,0.0,0.9041666666666667,23,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400014,3200001:OP6:9400014,OP6,9400014,3200001,3200001,23,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
5.039583,0.03294297680258751,0.19855595,0.16601887,0.1563745,0.0,0.80144405,0.67518127,-2.0,1.0424966,3.9970865,0,0.02201271,True,0.0,0.7875,51,tied,0,1,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400014,3200001:OP6:9400014,OP6,9400014,3200001,3200001,51,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
2.937141,0.047469425946474075,0.73551536,0.1394244,0.063034505,0.0,0.26448464,2.1363802,2.0,0.42023,2.516911,2,0.03213029,True,0.0,0.5916666666666667,98,tied,0,0,BACKWARD_TRACE_ANCHOR_ONLY,OP6:9400014,3200001:OP6:9400014,OP6,9400014,3200001,3200001,98,c40eb5e8bca4f9a1d927b4779a312281a2c2fbee38bf7c4afa7fb94c35769ae0,94a28f25a1e81954b499428d29566d98b39482113666c637b289ebddd1966059,K:\MultiAgentUAV\AICTFProject\artifacts\g0_v5_long\g0_v5_long_seed3200001\ckpts\final_g0_v5_long_seed3200001.zip,map_a,RULESET_V2_AQUATICUS_10S,"{'mode': 'deterministic_natural_replay', 'references': ['train_seed/policy checkpoint', 'opponent', 'eval_seed', 'pressure_step as backward-trace anchor'], 'note': 'Stage 3 reconstructs candidate snapshots by replaying unmodified G0 on (opponent, eval_seed).'}"
